@relation 'training_edit2-weka.filters.unsupervised.attribute.NumericToNominal-R2-weka.filters.unsupervised.attribute.Remove-R1,3-5,7-13,16-34'

@attribute IsBadBuy {0,1}
@attribute VehicleAge numeric
@attribute WheelType {Alloy,Covers,NULL,Special}
@attribute VehOdo numeric
@attribute DifAquiredAvg_CurAvgAuction numeric
@attribute DifAquiredAboveAvg_CurAboveAvgRetail numeric
@attribute DifAquiredAvg_CurAvgRetail numeric
@attribute DifAquiredAboveAvg_CurAboveAvgAuction numeric
@attribute AdjVehOd numeric

@data
0,5,Covers,88263,42,-29,-42,1,17652
0,4,Covers,51023,8,3,11,-39,12755
0,2,Covers,85364,413,466,424,451,42682
0,6,Alloy,68678,-7,-206,-81,13,11446
0,4,Alloy,74312,196,415,297,232,18578
0,3,Covers,64492,101,75,-70,103,21497
0,4,Covers,55396,-26,-127,-82,-66,13849
0,4,Covers,86258,-18,61,-16,-3,21564
0,6,Covers,81025,-49,-264,-94,-91,13504
0,3,Covers,73539,-150,-166,-84,-231,24513
0,6,Covers,56934,39,68,73,40,9489
1,7,Covers,66550,-27,-407,-146,-118,9507
0,4,Covers,34777,-12,46,-39,-37,8694
0,6,Covers,54894,73,-3,67,32,9149
0,3,Covers,50835,42,-13,19,51,16945
0,4,Covers,43697,108,168,21,110,10924
0,5,Covers,65630,150,100,79,142,13126
0,3,Covers,40379,75,25,-20,66,13459
0,4,Alloy,65065,67,23,31,11,16266
0,4,Alloy,68899,166,-41,-47,102,17224
0,4,Covers,83176,-61,32,-52,-93,20794
0,2,Covers,59998,-10,203,-28,50,29999
0,3,Alloy,57080,120,110,32,97,19026
0,6,Alloy,83563,-45,32,9,-101,13927
0,4,Covers,70838,76,178,13,87,17709
0,2,Covers,72549,101,182,137,165,36274
1,4,Covers,61251,51,120,303,-4,15312
1,5,Alloy,75406,65,138,35,90,15081
0,6,Alloy,83703,21,-218,-128,61,13950
0,5,Alloy,80838,-47,-173,-69,-155,16167
0,6,Alloy,79020,19,-31,-10,15,13170
1,5,NULL,61935,0,0,0,0,12387
0,6,Covers,44183,14,11,47,41,7363
0,5,Covers,80303,-45,-251,-335,-35,16060
0,5,Alloy,63774,163,59,93,99,12754
0,4,Covers,55727,374,308,291,495,13931
0,4,Covers,58626,78,41,-65,105,14656
0,4,Covers,88700,-91,-357,-152,-116,22175
0,6,Covers,56259,10,69,54,59,9376
0,5,Alloy,79328,-1,-89,79,-231,15865
0,4,Alloy,42558,-169,-351,-217,-344,10639
1,5,Alloy,84663,98,-19,-4,71,16932
0,3,Alloy,72159,-186,-291,-42,-285,24053
0,5,Alloy,88170,200,151,145,211,17634
1,5,NULL,82564,0,0,0,0,16512
0,6,Covers,61475,85,266,102,81,10245
0,4,Covers,69967,180,57,37,232,17491
1,5,Alloy,65911,263,91,253,213,13182
1,7,Alloy,46648,71,11,-1,99,6664
0,8,Alloy,94452,194,126,116,164,11806
1,9,Covers,65979,-14,-2,6,-32,7331
0,6,Covers,74990,-130,-159,-141,-135,12498
1,4,NULL,87344,0,0,0,0,21836
0,6,Alloy,79138,77,-191,-123,76,13189
0,5,Covers,70734,68,-22,-62,66,14146
0,4,Covers,68373,65,65,-82,81,17093
0,4,Covers,58378,75,-67,101,29,14594
0,4,Covers,59741,-192,-195,-259,-137,14935
0,5,Covers,97627,240,239,282,190,19525
0,4,Alloy,87892,60,289,117,156,21973
1,5,Alloy,76203,17,-32,-92,72,15240
0,6,Alloy,69857,29,-29,9,18,11642
0,6,Alloy,75982,57,-167,-25,42,12663
0,7,Alloy,97399,4,-258,-57,-42,13914
0,8,Covers,95864,-15,-89,-55,-29,11983
1,5,Alloy,53035,-78,-54,-63,-72,10607
0,7,Alloy,76322,106,163,109,94,10903
0,5,Covers,61538,-9,-106,-106,-20,12307
0,6,Alloy,74655,4,-186,-10,-161,12442
0,5,Covers,82543,-41,-23,-158,-39,16508
0,4,Alloy,62602,15,41,102,-23,15650
0,4,Covers,80135,-91,-123,-188,-49,20033
0,4,Covers,62070,194,118,198,266,15517
0,5,Alloy,77870,4,-7,3,24,15574
0,4,Alloy,81270,190,200,82,292,20317
0,3,Alloy,60403,128,143,140,128,20134
1,5,NULL,81495,0,0,0,0,16299
1,8,NULL,92263,0,10,18,0,11532
0,9,Covers,90703,52,118,46,52,10078
0,4,Alloy,71142,303,342,389,332,17785
0,3,Alloy,77246,-163,-286,-346,-229,25748
0,5,Alloy,97341,-23,-264,-93,-166,19468
0,8,Alloy,34858,33,-14,-51,41,4357
0,9,Alloy,88379,123,102,84,90,9819
0,6,Covers,34095,-73,112,51,-202,5682
1,5,NULL,61966,0,0,0,0,12393
0,4,Covers,70295,61,37,-7,75,17573
0,4,Covers,86204,170,231,136,218,21551
0,5,Covers,52257,114,131,71,143,10451
0,8,Covers,74734,24,22,6,37,9341
0,5,Alloy,83066,167,236,239,239,16613
0,8,Alloy,73525,8,-123,-20,-47,9190
0,8,Alloy,74398,-51,-20,-44,-9,9299
0,3,Covers,71158,-43,-108,31,-93,23719
1,6,Alloy,83292,97,61,10,124,13882
0,8,Alloy,80228,-12,-22,-47,-47,10028
0,6,Alloy,81188,10,154,22,37,13531
0,4,Covers,86677,-64,-62,17,-61,21669
0,3,Covers,42835,139,38,-19,139,14278
0,3,Alloy,60885,134,310,93,180,20295
1,7,Alloy,98674,45,120,-36,68,14096
0,8,Alloy,82121,-17,74,-46,-16,10265
0,3,Alloy,89062,-77,400,136,-80,29687
0,5,Alloy,70786,98,-383,-71,21,14157
0,6,Covers,80195,188,94,-6,237,13365
0,3,Covers,77890,55,-235,-99,-65,25963
0,5,Alloy,54557,388,415,354,484,10911
1,6,NULL,92589,0,51,4,-8,15431
1,3,NULL,48508,0,0,0,0,16169
0,5,Alloy,48952,49,156,172,54,9790
0,5,Covers,70735,43,41,16,24,14147
0,5,Alloy,86168,-212,-177,-287,-71,17233
1,4,Alloy,80814,36,276,20,294,20203
0,4,Alloy,61239,96,-20,-99,278,15309
1,5,NULL,75399,-16,73,97,-38,15079
0,5,Covers,71094,-191,-136,-139,-137,14218
0,8,Alloy,84685,5,10,50,-1,10585
0,6,Covers,66455,-118,-81,-172,-22,11075
0,7,Alloy,74481,94,183,71,165,10640
1,9,Covers,74145,33,521,164,26,8238
0,4,Alloy,71220,93,290,163,153,17805
0,9,Covers,79419,12,44,29,-6,8824
0,6,Alloy,92219,22,-83,30,14,15369
0,6,Alloy,63376,-215,-171,-267,-118,10562
0,2,Covers,56542,145,-148,93,87,28271
0,4,Alloy,80361,199,124,82,155,20090
0,2,Covers,49688,483,472,393,739,24844
0,4,Alloy,65259,334,544,441,336,16314
0,5,Alloy,71965,147,114,157,137,14393
0,3,Alloy,82343,-81,-1271,-832,-68,27447
0,4,Alloy,80503,166,434,496,196,20125
0,4,Alloy,83528,60,107,1,129,20882
0,5,Covers,64470,78,167,87,170,12894
0,4,Alloy,61889,271,51,66,355,15472
0,8,Alloy,96902,-68,-57,-18,-65,12112
0,6,Alloy,83285,190,258,205,241,13880
0,4,Covers,78035,113,8,44,66,19508
0,4,Alloy,65743,148,145,-139,243,16435
0,8,Alloy,57728,28,62,9,123,7216
0,5,Alloy,83246,228,83,304,155,16649
0,3,Alloy,87641,-17,175,20,-61,29213
0,4,Alloy,63518,92,113,23,67,15879
0,4,Alloy,98507,212,748,320,332,24626
0,6,Covers,40593,-78,-11,67,-98,6765
1,4,Covers,94719,73,5,171,86,23679
0,8,Alloy,62735,-55,-28,31,-124,7841
0,4,Alloy,65367,68,169,88,169,16341
1,4,Alloy,86215,-120,-340,-246,-160,21553
0,4,Alloy,73323,11,4,2,-3,18330
0,4,Alloy,61703,-723,-866,-592,-952,15425
0,3,Covers,57128,142,82,8,139,19042
0,7,Alloy,97543,-20,53,36,-31,13934
0,3,Covers,69022,-264,-71,-98,-273,23007
0,6,Alloy,60947,28,-31,10,51,10157
1,3,Covers,73976,78,62,78,50,24658
0,3,Covers,56391,318,35,292,257,18797
0,3,Alloy,76192,191,445,134,402,25397
0,4,Covers,63260,91,-195,-55,-37,15815
1,3,Covers,68048,-18,-52,-98,-24,22682
0,7,Alloy,67223,58,59,40,92,9603
0,4,Alloy,78244,-95,298,-85,67,19561
1,6,Alloy,83560,119,34,133,150,13926
0,2,Covers,62605,119,-257,-23,-34,31302
0,7,Alloy,81155,-13,31,5,-11,11593
0,5,Alloy,64126,108,118,135,164,12825
0,5,Alloy,77072,181,217,209,253,15414
0,5,Covers,74780,182,293,142,178,14956
0,6,Alloy,51122,79,-55,12,46,8520
1,7,NULL,71671,0,0,0,0,10238
0,4,Alloy,95552,28,17,92,5,23888
0,6,Alloy,64238,31,92,69,51,10706
0,5,Alloy,77652,247,655,510,383,15530
1,6,NULL,86122,0,0,0,0,14353
0,4,Alloy,52863,-10,-29,73,-36,13215
0,2,Covers,61996,65,-101,-263,141,30998
1,5,NULL,59477,0,0,0,0,11895
1,6,Alloy,91720,-75,-83,-150,-55,15286
1,4,NULL,65535,0,0,0,0,16383
1,5,Alloy,70040,24,10,71,-14,14008
0,4,Alloy,80584,126,110,116,92,20146
0,8,Alloy,81645,123,-29,60,-2,10205
0,2,Covers,79547,-109,-22,70,-286,39773
0,4,Alloy,75091,107,139,159,276,18772
0,8,Alloy,80347,-30,-100,-28,9,10043
0,3,Alloy,71489,42,-453,-111,27,23829
0,8,Alloy,81627,45,32,47,52,10203
0,4,Covers,46778,274,538,407,283,11694
1,6,NULL,83248,0,0,0,0,13874
1,4,Covers,58938,-16,-92,16,-9,14734
1,8,Alloy,94019,16,62,70,30,11752
0,2,Covers,62801,579,726,671,618,31400
0,4,Alloy,84631,-91,-197,17,-123,21157
0,3,Covers,82994,-89,306,40,-86,27664
0,5,Alloy,86575,32,60,-24,69,17315
0,4,Alloy,73253,378,932,641,514,18313
0,6,Alloy,83091,277,271,288,233,13848
1,4,Alloy,81264,-15,304,178,78,20316
0,6,Alloy,73344,16,31,45,36,12224
0,3,Alloy,57103,252,275,514,107,19034
0,3,Covers,83667,137,223,292,189,27889
0,2,Covers,74214,89,66,80,36,37107
0,2,Covers,51764,113,-105,121,6,25882
0,5,Alloy,49017,-64,-128,-21,-137,9803
0,6,Alloy,80959,176,125,89,174,13493
0,3,Covers,76263,59,-254,120,104,25421
0,7,Alloy,74618,5,4,27,-21,10659
0,6,Alloy,75777,53,192,132,41,12629
0,7,Alloy,74948,-103,-210,-136,-191,10706
0,6,Alloy,57740,-20,-22,-26,-4,9623
0,4,Covers,64979,31,63,63,50,16244
0,7,Alloy,91080,-70,-132,-145,75,13011
0,4,Alloy,73308,88,73,46,178,18327
0,3,Alloy,89102,40,278,143,108,29700
0,6,Alloy,59084,-40,-33,-30,-68,9847
1,5,NULL,67007,0,0,0,0,13401
0,3,Alloy,76746,-35,55,-59,6,25582
0,5,Alloy,67375,55,32,-16,44,13475
0,4,Covers,40307,-121,10,-24,-36,10076
0,5,Alloy,86702,-2,39,-4,-18,17340
0,5,Alloy,60267,256,399,278,344,12053
0,3,Covers,70819,-290,-387,-309,-346,23606
0,5,Covers,69734,34,-48,24,71,13946
0,6,Alloy,65042,136,157,129,161,10840
0,4,Covers,75861,135,172,132,167,18965
0,6,Covers,73496,2,175,-72,172,12249
0,4,Covers,85836,58,65,90,29,21459
0,3,Alloy,65215,-60,-108,-75,-131,21738
0,7,Alloy,96160,45,73,82,47,13737
0,6,Alloy,83241,66,13,90,57,13873
0,5,Alloy,71074,60,-13,-10,31,14214
0,9,Covers,90030,-48,-56,-52,-48,10003
0,5,Covers,86497,-36,-19,-71,-12,17299
0,7,Alloy,85383,-49,-135,-80,-68,12197
0,3,Covers,69072,174,173,171,218,23024
0,5,Alloy,84788,-12,145,51,27,16957
0,5,Alloy,82401,-19,-220,49,-17,16480
0,4,Alloy,69509,68,55,159,24,17377
0,4,Covers,85621,-95,-290,-321,-64,21405
0,5,Alloy,70424,66,194,104,67,14084
0,5,Covers,58482,15,128,59,158,11696
0,6,Alloy,87192,-45,-151,-120,-95,14532
0,7,Alloy,85009,10,-44,-16,-16,12144
0,8,Alloy,45864,-4,-38,-49,-70,5733
0,4,Covers,94287,-10,377,141,83,23571
0,6,Covers,86024,35,14,-3,44,14337
0,3,Alloy,80130,328,352,618,256,26710
0,5,Alloy,68414,-209,-109,-183,-113,13682
1,5,Alloy,82187,-77,-165,-279,-107,16437
0,6,Alloy,73953,80,34,98,156,12325
0,3,Alloy,70971,225,258,96,386,23657
1,3,Covers,55624,179,411,427,233,18541
0,5,Alloy,64495,18,138,44,108,12899
0,3,Covers,69878,-66,-395,-232,-12,23292
0,4,Alloy,103035,65,205,100,86,25758
1,7,NULL,58074,-11,-30,-20,-18,8296
0,5,Alloy,66151,-10,-48,-11,-44,13230
1,7,NULL,69215,0,0,0,0,9887
0,4,Covers,83752,0,0,0,0,20938
0,2,Covers,48895,-96,3,-103,3,24447
0,4,Covers,41894,-47,-67,-51,-62,10473
0,2,Covers,67835,470,-823,-832,436,33917
0,4,Alloy,89858,-66,-67,-72,-62,22464
0,2,Covers,40658,-172,-144,-185,-133,20329
0,3,Alloy,49060,-136,-124,-146,-115,16353
0,3,Covers,87256,-26,-59,-28,-55,29085
0,4,Covers,61962,-82,-94,-89,-87,15490
0,4,Covers,81449,271,-196,-296,369,20362
0,4,Alloy,65954,-80,-28,-86,-26,16488
0,2,Covers,58726,243,280,262,259,29363
1,3,NULL,54912,0,0,0,0,18304
1,6,NULL,95298,0,0,0,0,15883
0,7,Alloy,81605,115,139,125,129,11657
0,4,Covers,67131,35,36,37,33,16782
0,4,Covers,70573,181,206,196,191,17643
0,4,Covers,66170,-92,-97,-99,-90,16542
0,4,Covers,83126,-49,19,-53,18,20781
0,5,Covers,90938,17,-19,18,-18,18187
0,3,Covers,59764,-80,-130,-86,-121,19921
0,3,Covers,61817,73,-945,-912,88,20605
0,7,Alloy,91082,78,-113,-220,191,13011
0,4,Covers,31845,163,200,176,186,7961
0,6,Alloy,62642,66,25,72,23,10440
0,6,Alloy,96216,22,6,24,6,16036
1,4,Alloy,71672,235,300,254,278,17918
0,3,Alloy,73498,368,-436,-551,540,24499
0,3,Alloy,55135,165,-903,-860,95,18378
1,3,Covers,44405,238,315,257,292,14801
0,3,Covers,69289,273,-620,-563,152,23096
0,4,Covers,62905,67,225,72,209,15726
0,3,Covers,73179,377,-470,-586,499,24393
0,3,Alloy,83465,0,0,0,0,27821
0,3,Alloy,73628,205,314,221,291,24542
0,3,Alloy,62571,304,-528,-620,456,20857
1,3,Covers,59000,212,340,229,314,19666
0,3,Covers,74015,15,-379,-545,172,24671
0,1,Alloy,83837,207,-2833,-2066,-345,83837
0,4,Alloy,78348,73,-507,-592,63,19587
1,3,Alloy,66653,311,295,336,273,22217
0,4,Covers,88324,51,44,55,40,22081
0,6,Alloy,62269,98,121,106,112,10378
0,4,Covers,52531,26,-554,-583,54,13132
0,3,Alloy,78991,-19,-764,-748,64,26330
0,4,Covers,81872,155,-467,-464,215,20468
0,3,Covers,57950,119,-590,-697,157,19316
0,3,Alloy,71607,201,-520,-688,352,23869
0,3,Alloy,74428,514,-39,-248,751,24809
1,3,Covers,67821,14,16,16,14,22607
0,2,Alloy,85909,294,-380,-968,719,42954
0,2,Covers,65035,-96,-258,-104,-239,32517
0,2,Covers,73665,112,-1038,-1158,385,36832
0,4,Covers,86421,167,-336,-431,305,21605
0,5,Alloy,73730,92,-268,-317,138,14746
0,3,Alloy,92236,780,138,-36,938,30745
0,4,Alloy,91828,311,-377,-340,417,22957
0,4,Covers,72169,-59,-642,-645,-73,18042
0,3,Alloy,40113,256,-432,-536,312,13371
0,5,Covers,84500,82,-484,-488,73,16900
0,4,Alloy,63232,-33,-2,-36,-2,15808
0,3,Covers,74114,-299,-1037,-1050,-275,24704
0,5,Alloy,76269,-32,-441,-388,-44,15253
0,2,Alloy,65345,-201,-1569,-1442,-233,32672
1,6,NULL,81996,0,0,0,0,13666
1,6,Alloy,94174,187,-268,-210,215,15695
1,4,NULL,72070,0,0,0,0,18017
0,5,Alloy,86710,2,-425,-436,30,17342
0,3,Alloy,71367,-385,-1303,-1427,-416,23789
0,4,Alloy,66730,143,-462,-527,193,16682
0,3,Alloy,52501,134,-779,-821,178,17500
0,6,Covers,84329,-46,-686,-516,-21,14054
0,5,Alloy,77035,175,-371,-358,251,15407
0,3,Alloy,78697,11,-814,-829,52,26232
1,4,NULL,63589,0,0,0,0,15897
0,3,Alloy,79346,74,-634,-802,116,26448
0,2,Covers,72544,-387,-1716,-1773,-399,36272
0,5,Alloy,74455,65,-395,-386,134,14891
0,4,Covers,81212,21,-639,-600,35,20303
0,4,Covers,85376,-184,-710,-729,-151,21344
0,2,Covers,57804,-570,-1737,-1826,-504,28902
0,3,Covers,70385,141,-1067,-1107,175,23461
0,3,Covers,69471,-188,-952,-814,-215,23157
0,1,Alloy,78035,1778,-1700,-1572,864,78035
0,3,Covers,74416,-446,-1010,-1363,-233,24805
0,7,Alloy,57032,159,11,-138,275,8147
0,2,Covers,52656,-253,-1170,-1445,-99,26328
0,3,Alloy,86988,294,-613,-797,377,28996
0,3,Alloy,61296,7,-1002,-1000,27,20432
0,2,Alloy,88084,-63,-969,-1739,149,44042
0,4,Alloy,73643,-18,-444,-554,64,18410
0,3,Alloy,50595,-264,-843,-1074,-183,16865
1,5,NULL,71669,0,0,0,0,14333
0,3,Covers,73478,111,-745,-929,120,24492
0,2,Covers,55983,-995,-2254,-2115,-940,27991
0,2,Alloy,82456,-999,-2120,-2265,-986,41228
0,2,Alloy,86439,-224,-1566,-2058,79,43219
0,2,Covers,69137,409,-745,-925,552,34568
0,3,Alloy,87512,-203,-990,-984,-228,29170
0,2,Alloy,81727,740,-27,-353,990,40863
0,1,Covers,62888,103,-3348,-2411,-285,62888
0,3,Alloy,74787,-178,-910,-914,-167,24929
0,2,Covers,47866,-111,-77,25,-49,23933
0,1,Covers,69177,-1297,-577,-692,-1444,69177
0,2,Alloy,89305,-184,-430,-180,-464,44652
0,1,Covers,69191,-597,-993,-485,-813,69191
1,2,Covers,62845,63,38,294,-141,31422
0,3,Alloy,89243,-306,-94,-180,-203,29747
0,3,Covers,40236,-89,-19,-33,-141,13412
0,2,Covers,92402,385,829,858,538,46201
0,3,Alloy,89383,-369,-344,-282,-443,29794
0,2,Covers,42870,-342,-123,-59,-383,21435
1,6,Alloy,74296,0,0,0,0,12382
0,3,Alloy,78224,-411,-487,-471,-436,26074
0,2,Alloy,66256,-132,-151,129,-505,33128
0,3,Alloy,77885,-21,365,429,-20,25961
1,6,Alloy,93730,-18,6,65,-13,15621
0,1,Covers,75447,-1442,-3360,-685,-4075,75447
0,4,Covers,87142,56,25,92,85,21785
0,5,Special,87408,-19,2,-44,16,17481
0,3,Alloy,60442,-71,149,62,-67,20147
0,2,Special,90667,-336,39,-248,129,45333
1,8,Alloy,75719,0,44,21,0,9464
0,3,Alloy,77621,-486,-943,-849,-296,25873
0,6,Covers,95298,62,349,166,71,15883
0,4,Covers,47120,-115,-102,-128,-66,11780
0,3,Covers,53554,-214,-197,-261,-234,17851
1,7,Alloy,82202,1,55,11,2,11743
1,6,Covers,50515,-37,-61,-38,-32,8419
0,4,Covers,65572,-302,-225,-200,-382,16393
0,5,Covers,46615,-131,-32,-84,-177,9323
0,4,Covers,78900,0,0,0,0,19725
0,5,Covers,72444,-166,-32,-30,-168,14488
0,6,Covers,57694,-6,-175,-77,-40,9615
0,3,Covers,49928,-167,-229,-264,-166,16642
0,7,Alloy,75500,-111,-61,-17,-143,10785
0,6,Covers,80098,-29,-23,-55,-57,13349
0,6,Covers,79107,-58,20,-8,-60,13184
0,3,Covers,59007,-221,-94,-162,-133,19669
1,5,NULL,70519,0,0,0,0,14103
0,3,Alloy,64344,-352,-411,-331,-395,21448
0,4,Alloy,56510,-327,-201,-270,-202,14127
0,3,Covers,41522,-204,-70,-128,-167,13840
0,6,Alloy,80811,-88,-8,21,-98,13468
0,4,Alloy,70925,37,115,76,53,17731
1,6,NULL,66309,0,0,0,0,11051
0,5,Covers,79687,50,-112,59,-22,15937
0,6,Alloy,81712,-138,-107,-122,-135,13618
0,4,Alloy,78107,-109,-9,-7,-177,19526
0,4,Alloy,41877,-136,-107,-66,-147,10469
0,3,Alloy,62006,-172,238,12,-158,20668
0,5,Alloy,87274,-61,23,36,-89,17454
0,6,Alloy,51656,64,170,167,58,8609
0,4,Covers,78724,-294,-249,-306,-270,19681
1,4,NULL,68134,0,0,0,0,17033
0,2,Alloy,83549,96,472,494,123,41774
0,3,Covers,50870,-97,477,366,-129,16956
0,5,Covers,96257,-90,-462,-24,-76,19251
0,6,Alloy,79345,-3,-16,-39,-36,13224
0,8,Alloy,98027,-162,-629,-366,-119,12253
1,5,NULL,65614,0,0,0,0,13122
0,6,Alloy,85139,75,-66,113,76,14189
1,3,NULL,48898,0,0,0,0,16299
0,4,Covers,82541,-100,-191,-220,-96,20635
0,4,Alloy,68585,-225,34,-44,-306,17146
0,4,Alloy,72383,-145,-169,-157,-103,18095
0,3,Alloy,80188,-65,-9,51,-105,26729
0,3,Covers,35790,-36,61,55,-36,11930
0,2,Covers,55961,-261,-153,-71,-242,27980
0,4,Alloy,63353,-98,-29,14,-34,15838
0,6,Alloy,65957,9,84,-19,32,10992
1,4,Covers,75763,-95,-156,-43,-192,18940
0,7,Alloy,74434,-135,88,-22,-51,10633
0,5,Alloy,58607,-5,154,138,-67,11721
0,4,Alloy,77077,85,71,9,113,19269
1,4,Covers,64734,-48,21,12,-42,16183
0,6,Covers,71823,52,820,635,-10,11970
1,3,Covers,69844,-124,-13,34,-120,23281
1,5,Covers,89196,-41,-67,45,-44,17839
1,4,Covers,39467,-43,-57,13,-46,9866
0,4,Covers,66801,-174,69,-156,-131,16700
0,3,Covers,44397,151,307,281,198,14799
0,3,Covers,83012,68,-69,-133,82,27670
0,5,Alloy,87227,63,-115,60,7,17445
0,4,Covers,65890,215,80,169,209,16472
0,3,Covers,65237,255,-1,244,146,21745
0,2,Covers,79056,420,71,179,531,39528
0,2,Alloy,76708,268,-81,-41,306,38354
0,5,Alloy,59237,84,86,66,78,11847
0,3,Covers,74010,371,-287,-11,363,24670
0,4,Covers,65841,182,187,137,133,16460
0,5,Covers,61134,74,-9,44,71,12226
0,3,Alloy,81858,157,-60,-67,8,27286
0,4,Covers,95978,216,6,7,174,23994
0,6,Alloy,69119,60,48,57,32,11519
0,5,Alloy,76909,154,-25,-50,156,15381
0,4,Alloy,70171,133,221,87,330,17542
1,4,NULL,75822,65,-70,-67,68,18955
1,3,NULL,57929,-33,216,125,-68,19309
1,4,NULL,75581,0,0,0,0,18895
0,3,Covers,74161,95,-45,-59,45,24720
0,6,Covers,79110,60,-66,-17,-1,13185
0,5,Alloy,69795,136,183,145,99,13959
0,5,Alloy,84150,215,166,228,148,16830
1,4,Covers,59492,64,192,-190,177,14873
0,4,Covers,39944,59,-651,106,89,9986
0,3,Covers,36844,202,22,27,285,12281
0,4,Covers,63786,84,160,71,82,15946
0,7,Alloy,88634,-80,-88,-33,-89,12662
0,4,Covers,76694,162,141,61,134,19173
0,3,Alloy,60644,334,247,241,380,20214
0,3,Covers,61019,-137,-177,-226,-118,20339
0,6,Covers,38055,-3,-20,37,-24,6342
0,4,Alloy,63765,-21,-104,236,-40,15941
0,6,Covers,91893,74,85,95,81,15315
0,3,Covers,83709,89,41,218,-59,27903
1,3,Covers,59050,222,409,40,345,19683
1,5,NULL,75976,82,93,72,86,15195
0,2,Alloy,78200,-611,147,-494,-233,39100
0,4,Covers,84728,-24,-11,-15,2,21182
0,3,Covers,30013,-244,-699,-819,-348,10004
0,4,Covers,54350,284,229,326,290,13587
0,2,Alloy,60700,19,-55,-158,-42,30350
0,2,Covers,51548,247,44,97,237,25774
0,3,Alloy,59702,254,186,345,272,19900
0,7,Special,86141,-22,18,-47,13,12305
0,7,Special,61251,101,188,113,189,8750
0,2,Alloy,89404,664,519,370,737,44702
1,6,Covers,80674,-20,139,36,-25,13445
0,2,Covers,46523,115,74,266,-6,23261
0,2,Alloy,80272,342,1425,966,503,40136
0,4,Alloy,82231,-42,-598,-125,-171,20557
0,3,Covers,59287,-270,-626,-563,10,19762
0,5,Alloy,73591,-73,-113,-152,-57,14718
0,4,Special,66551,-187,-222,-116,-224,16637
1,4,Covers,72373,64,247,187,145,18093
1,3,Alloy,87903,281,-33,105,143,29301
0,2,Covers,49139,623,845,666,593,24569
0,5,Alloy,95950,103,31,112,35,19190
0,6,Alloy,71542,-114,-543,-214,-207,11923
0,3,Alloy,50166,266,272,124,420,16722
1,7,NULL,95188,0,0,0,0,13598
0,5,Covers,74743,88,-10,30,103,14948
0,5,Alloy,75322,46,12,33,-2,15064
1,3,NULL,63806,0,0,0,0,21268
0,4,Covers,72973,128,33,161,71,18243
0,4,Alloy,67860,206,94,167,174,16965
0,4,Covers,49058,137,248,230,180,12264
0,4,Alloy,72988,113,-54,17,68,18247
1,3,Covers,59279,-104,46,-42,-50,19759
0,3,Alloy,77418,-132,-187,-49,-210,25806
1,5,NULL,89156,0,0,0,0,17831
0,7,Alloy,85716,14,-14,32,20,12245
0,4,Alloy,75230,127,90,82,131,18807
0,5,Alloy,83474,17,-47,144,-69,16694
1,5,NULL,68591,0,0,0,0,13718
0,6,Alloy,87727,34,3,39,41,14621
0,4,Alloy,70794,118,47,126,111,17698
1,6,NULL,89462,0,0,0,0,14910
0,3,Covers,81385,-131,-206,-113,-214,27128
1,3,NULL,88431,0,0,0,0,29477
0,5,Alloy,67115,-1,-67,-49,-9,13423
0,5,Alloy,58201,-128,-201,-130,-128,11640
0,5,Alloy,83775,135,-489,-110,70,16755
1,5,NULL,72569,0,-30,-17,0,14513
0,6,Covers,109909,-106,-117,-17,-155,18318
0,5,Alloy,72495,17,37,-96,-4,14499
1,7,Alloy,107420,-152,-151,-128,-184,15345
0,4,Alloy,62851,67,158,263,5,15712
0,5,Alloy,89805,6,84,163,11,17961
0,7,Covers,94064,75,-237,-111,151,13437
0,2,Covers,78545,89,95,111,116,39272
0,4,Covers,88078,-111,-187,-18,-117,22019
0,5,Alloy,84366,-37,-36,-27,-73,16873
0,7,Alloy,71868,-88,-46,-36,-74,10266
0,5,Alloy,96374,35,230,-50,30,19274
0,5,Alloy,56740,-70,-142,-84,-45,11348
0,8,Covers,89922,8,34,24,7,11240
0,7,Alloy,109967,-84,-215,-120,-123,15709
0,3,Covers,70988,-89,63,42,-65,23662
1,6,Alloy,96014,32,-50,28,-32,16002
0,6,Alloy,85930,-488,-1158,-967,-674,14321
0,5,Alloy,86166,-107,-152,-96,-174,17233
0,6,Covers,89132,35,-6,-11,-43,14855
0,8,Special,80355,-13,59,47,-40,10044
0,4,Alloy,88391,-30,2,43,-112,22097
0,5,Alloy,89458,-121,-91,-181,-78,17891
0,2,Covers,59807,-487,879,326,-615,29903
1,5,NULL,104861,8,74,11,-5,20972
0,6,Alloy,94813,-113,-94,-138,-147,15802
0,4,Covers,84477,-55,-174,-87,-129,21119
0,3,Alloy,74080,105,174,300,41,24693
0,6,Alloy,109133,155,210,165,219,18188
1,9,NULL,105963,21,78,8,50,11773
0,4,Covers,81313,-122,-173,-211,-179,20328
0,7,Alloy,74467,-92,-72,-133,-61,10638
0,3,Covers,54514,-484,-717,-231,-596,18171
0,6,Alloy,88345,-23,-44,-83,-35,14724
1,8,Alloy,90244,29,-14,25,-16,11280
0,5,Covers,61523,-164,-186,-131,-207,12304
1,9,NULL,72648,0,0,0,0,8072
0,4,Covers,65420,-200,-134,-108,-218,16355
1,2,NULL,72722,-30,131,181,-35,36361
0,4,Alloy,104726,-119,-232,-144,-180,26181
0,9,Alloy,70411,-71,-143,-114,-69,7823
1,8,Alloy,107151,-17,89,23,-5,13393
